-0.024997	0.104131	0.272795	0.107870	0.010835	-0.082283	-0.124830	-0.000839	-0.122251	0.098067	0.025901	-0.086505	0.083412	-0.054822	0.032453	0.123495
-0.212489	-0.332226	-0.322522	-0.171197	0.160281	-0.002686	0.041062	0.040438	0.520790	0.091216	-0.540676	0.323552	-0.073408	0.013538	0.193274	0.097785
-0.388720	0.462136	1.328022	0.524751	0.123387	-0.594371	-0.651278	-0.015210	-0.430016	0.606375	-0.116369	-0.296180	0.559994	-0.231212	0.258293	0.799646
-0.527411	0.319810	1.225761	0.473535	0.167046	-0.645124	-0.621898	-0.046497	-0.199229	0.699744	-0.399530	-0.111998	0.564629	-0.212611	0.401734	0.890661
0.112936	-0.026114	0.079690	-0.167654	-0.329150	0.112000	0.346072	-0.228983	0.237447	-0.172434	0.337633	0.190094	0.259368	0.185157	-0.062797	-0.393356
-0.262848	0.376312	0.986619	0.411226	0.067931	-0.441747	-0.446868	-0.002944	-0.302432	0.428819	-0.061513	-0.214881	0.399074	-0.173288	0.163772	0.581312
-0.420200	0.711151	1.786169	0.731436	0.096070	-0.785658	-0.825683	-0.014660	-0.662751	0.753910	0.033370	-0.429657	0.732347	-0.280431	0.222833	1.011238
-0.383869	0.865604	2.097872	0.848856	0.056275	-0.847855	-0.892131	-0.011719	-0.927199	0.774871	0.205023	-0.577055	0.790693	-0.255462	0.165461	1.059018
-0.112745	0.151168	0.422994	0.199645	0.021459	-0.216706	-0.186384	0.002488	-0.147613	0.178753	-0.007666	-0.110990	0.196230	-0.050660	0.068083	0.268826
0.167210	-0.475140	-1.076277	-0.411097	-0.144405	0.631251	0.512376	-0.142927	0.561985	-0.559163	0.124920	0.272784	-0.346294	-0.252689	-0.058002	-0.722403
0.166778	0.439868	0.624991	0.267880	-0.191334	-0.079796	-0.177595	-0.071528	-0.613716	-0.011985	0.605519	-0.334659	0.154117	-0.085796	-0.175855	-0.005025
-0.085081	0.088934	0.268875	0.109288	0.024085	-0.124871	-0.121879	0.013535	-0.087874	0.106878	-0.016202	-0.062767	0.099571	-0.022373	0.048766	0.171684
-0.148863	-0.088341	0.024445	0.026398	0.076033	-0.086920	-0.032335	0.011597	0.138503	0.096114	-0.236581	0.069249	0.041980	0.006668	0.117035	0.134446
0.046954	-0.140126	-0.305184	-0.114705	0.009926	0.118883	0.136611	0.008673	0.156494	-0.087831	-0.070392	0.087958	-0.119991	0.032210	-0.012361	-0.128558
0.189941	-0.000573	-0.224938	-0.072705	-0.094751	0.164394	0.122920	0.001354	-0.077347	-0.172730	0.213759	-0.049534	-0.138115	0.050234	-0.135546	-0.237590
-0.146961	-0.124221	-0.034463	-0.042384	0.079821	-0.014114	-0.085793	0.038962	0.174907	0.077281	-0.277759	0.080402	0.019501	-0.029382	0.096883	0.128266
1.262183	0.561862	-0.332672	-0.127914	-0.675861	0.766086	0.413315	-0.069851	-1.252447	-0.899364	1.923557	-0.694598	-0.520711	0.153208	-0.941572	-1.203053
-0.265192	-0.162490	0.039228	-0.011042	0.152691	-0.142013	-0.076511	0.017603	0.289058	0.194964	-0.447150	0.165360	0.068241	-0.009700	0.210429	0.255469
0.331790	0.208139	0.009280	0.017294	-0.187295	0.170865	0.077156	-0.029831	-0.417371	-0.231477	0.571125	-0.238046	-0.107731	0.026384	-0.263246	-0.295433
1.714321	1.658118	1.230023	0.494739	-0.987578	0.471472	-0.178740	-0.064564	-2.839037	-0.808431	3.462430	-1.610547	-0.133949	-0.113080	-1.365751	-0.963667
-0.138568	-0.011966	0.176289	0.085982	0.056501	-0.134075	-0.110404	0.010340	0.030647	0.132465	-0.169228	0.010666	0.065604	0.003644	0.115917	0.187702
0.044454	-0.089710	-0.192225	-0.071733	0.007489	0.067513	0.057100	0.003744	0.059786	-0.076057	-0.026381	0.061527	-0.082542	0.044937	-0.013317	-0.088841
-0.005318	0.121076	0.232811	0.091193	-0.009766	-0.046502	-0.115246	0.009034	-0.127792	0.062992	0.076313	-0.088622	0.058517	-0.038740	-0.002223	0.071963
