-0.056655	0.097990	0.079297	0.013417	0.000318	-0.004805	0.057531	-0.223908	0.089678	-0.043291	-0.293702	-0.060188	0.227665	-0.204325	0.092142	0.324198
0.236705	0.004638	0.176834	0.167033	-0.033021	0.034339	-0.188204	0.434799	-0.471340	0.498715	0.321454	0.333774	-0.198245	0.025481	-0.109967	0.063306
-0.125641	0.454936	0.422060	0.143503	-0.159758	0.069936	0.172876	-0.750248	0.009335	0.191592	-1.201970	-0.112107	0.897145	-0.937235	0.363598	1.545529
-0.031814	0.486001	0.577013	0.226466	-0.231044	0.111778	0.035810	-0.507451	-0.259549	0.518415	-1.068887	0.100592	0.811717	-0.942411	0.296807	1.672342
-0.403024	-0.310170	-0.376531	-0.185039	0.160155	-0.152267	-0.241999	0.463045	0.422995	-0.228362	0.336905	0.101528	-0.424455	0.611366	0.095853	-0.494716
-0.096156	0.287984	0.246590	0.056882	-0.096921	0.081466	0.119525	-0.502506	0.015828	0.090012	-0.779213	-0.093992	0.573574	-0.558851	0.211459	0.948855
-0.267688	0.533475	0.449580	0.116317	-0.173657	0.075624	0.301391	-1.045987	0.192041	0.056574	-1.562013	-0.279765	1.110983	-1.088576	0.458490	1.822680
-0.366076	0.619970	0.391830	0.002006	-0.215168	0.096780	0.388074	-1.400877	0.414055	-0.143717	-1.893404	-0.438508	1.317762	-1.226182	0.587141	1.980035
-0.028495	0.133194	0.088902	0.041992	-0.039672	0.022365	0.046272	-0.170300	0.035995	0.022264	-0.315156	-0.038622	0.205169	-0.235681	0.095314	0.396513
-0.006393	-1.961300	-1.947300	0.162636	1.621026	-2.334775	0.104907	1.585128	1.649749	0.527365	2.672836	-1.719550	-1.676131	5.108874	-1.464872	-4.675413
-0.306068	0.061880	-0.019087	-0.139656	0.080533	0.002695	0.285159	-0.670549	0.548511	-0.589259	-0.603800	-0.415087	0.529038	-0.241880	0.194023	0.372881
-0.025327	0.142841	0.092566	0.024304	-0.047490	0.026899	0.029674	-0.161754	-0.019524	0.071551	-0.282939	-0.024274	0.177858	-0.223558	0.091975	0.347509
0.071613	0.105454	0.093531	0.059624	-0.061168	0.027429	-0.040849	0.036654	-0.158479	0.209025	-0.099498	0.096503	0.031366	-0.141958	0.023601	0.230938
0.063563	-0.045618	-0.023694	0.000217	0.028126	-0.015008	-0.051543	0.176594	-0.074901	0.055122	0.201919	0.074200	-0.140815	0.117568	-0.064209	-0.184163
-0.028731	-0.047445	-0.097079	-0.071452	0.040481	-0.042197	0.022482	-0.022313	0.137747	-0.170394	0.064154	-0.074570	-0.049592	0.114896	-0.009206	-0.195814
0.035081	0.074474	0.112896	0.095493	-0.040102	0.006887	-0.039574	0.040332	-0.156746	0.243733	-0.091177	0.119468	0.077915	-0.143437	0.040578	0.285613
-0.558599	-0.294834	-0.760684	-0.711220	0.380342	-0.219312	0.529253	-0.942030	1.602920	-1.879392	-0.247712	-1.058119	0.180474	0.565333	0.135638	-1.159931
0.194776	0.081887	0.178841	0.148859	-0.071412	0.045706	-0.168181	0.283968	-0.409462	0.473277	0.110389	0.288376	-0.081201	-0.107271	-0.046405	0.229921
-0.209583	-0.019090	-0.203450	-0.213559	0.081754	-0.053065	0.208613	-0.421944	0.510073	-0.578767	-0.260556	-0.359463	0.172535	0.056335	0.101698	-0.156235
-1.118194	-0.033269	-0.744943	-0.863552	0.483593	-0.223505	1.134505	-2.306988	2.682554	-2.756213	-1.435488	-1.848436	1.108359	-0.030412	0.464892	-0.227428
0.019250	0.150172	0.102577	0.027386	-0.071519	0.018006	0.023015	-0.136078	-0.061522	0.122314	-0.297728	0.021706	0.188768	-0.236610	0.096709	0.394269
0.017981	-0.015639	-0.041737	-0.021538	0.007870	-0.013695	0.000645	0.029533	0.004721	-0.028050	0.071318	0.016846	-0.044539	0.034443	0.001056	-0.089136
-0.004777	0.137816	0.089623	-0.006540	-0.085486	0.019885	0.049342	-0.228723	0.025493	0.052853	-0.334162	-0.000942	0.242679	-0.254735	0.093972	0.409051
-0.378427	0.034223	-0.212990	-0.267073	0.137352	-0.060270	0.408312	-0.840369	0.877300	-0.897501	-0.599766	-0.619098	0.463567	-0.111363	0.203584	0.081163
-0.124363	-0.575375	-0.775147	-0.447202	0.355353	-0.190486	0.083930	0.280894	0.730977	-1.096139	1.043745	-0.395698	-0.743700	1.157347	-0.272992	-2.049781
-0.040810	0.120407	0.055234	-0.012149	-0.020479	0.015987	0.067949	-0.218856	0.074427	-0.039752	-0.308937	-0.067758	0.209460	-0.194933	0.096139	0.299425
