-0.076848	-0.285377	-0.153791	-0.117614	0.099635	-0.088947	-0.065969	0.080057	0.044059	0.118801	0.211875	-0.017736	-0.002310	0.051350	-0.211234	-0.026254
-0.118319	0.120556	0.155936	0.369253	-0.013444	0.004924	0.517867	-0.068943	-0.300647	-0.437909	0.084336	-0.168037	0.224968	-0.214539	-0.125285	-0.417861
-0.321020	-1.080118	-0.561986	-0.368415	0.403419	-0.313412	-0.187016	0.232810	0.089971	0.404455	0.932057	-0.105924	0.079459	0.074026	-0.837421	-0.244799
-0.528213	-1.372841	-0.690087	-0.312277	0.531968	-0.394476	-0.050520	0.319050	-0.005906	0.361600	1.240065	-0.178383	0.218308	0.046415	-1.156522	-0.489306
0.358845	0.184955	0.055687	0.073838	0.016042	-0.126627	-0.085408	-0.072617	-0.140519	-0.029611	-0.278336	0.196963	0.153520	0.240851	0.089782	-0.062587
-0.268914	-0.843081	-0.418668	-0.343375	0.306738	-0.235320	-0.225973	0.187182	0.137778	0.397768	0.715602	-0.050527	0.025776	0.084147	-0.611514	-0.112804
-0.382102	-1.343105	-0.716752	-0.598818	0.496250	-0.352745	-0.431996	0.338674	0.279103	0.716423	1.070156	-0.055609	-0.033764	0.199284	-0.935587	-0.100544
-0.432572	-1.722842	-0.906894	-0.876370	0.614497	-0.446400	-0.818099	0.480006	0.463631	1.096302	1.270545	0.015260	-0.142697	0.351189	-1.099753	0.086311
-0.127938	-0.446082	-0.224000	-0.196072	0.158573	-0.130577	-0.122534	0.080193	0.085264	0.208822	0.364480	-0.029871	-0.000854	0.053549	-0.310634	-0.064078
-0.006511	0.561544	0.408085	0.501669	0.142694	0.343660	0.296418	-0.170080	-0.159478	-0.647974	-0.242705	-0.062022	0.300029	-0.170231	0.300363	-0.124607
0.068031	-0.244089	-0.207781	-0.458348	0.068275	-0.072358	-0.586715	0.133025	0.322884	0.483848	-0.051113	0.178619	-0.275219	0.256012	0.045845	0.434084
